-0.0028514766 ,-0.0049694809 ,,,,,,
-0.0029018002 ,-0.0050571835 ,,,,,,
-0.0029501350 ,-0.0051414202 ,,,,,,
-0.0029964479 ,-0.0052221332 ,,,,,,
-0.0030407072 ,-0.0052992672 ,,,,,,
-0.0030828826 ,-0.0053727693 ,,,,,,
-0.0031229451 ,-0.0054425893 ,,,,,,
-0.0031608673 ,-0.0055086791 ,,,,,,
-0.0031966232 ,-0.0055709936 ,,,,,,
-0.0032301883 ,-0.0056294900 ,,,,,,
-0.0032615396 ,-0.0056841282 ,,,,,,
-0.0032906555 ,-0.0057348708 ,,,,,,
-0.0033175163 ,-0.0057816830 ,,,,,,
-0.0033421034 ,-0.0058245327 ,,,,,,
-0.0033643999 ,-0.0058633906 ,,,,,,
-0.0033843907 ,-0.0058982300 ,,,,,,
-0.0034020620 ,-0.0059290271 ,,,,,,
-0.0034174017 ,-0.0059557607 ,,,,,,
-0.0034303992 ,-0.0059784125 ,,,,,,
-0.0034410458 ,-0.0059969670 ,,,,,,
-0.0034493340 ,-0.0060114115 ,,,,,,
-0.0034552582 ,-0.0060217361 ,,,,,,
-0.0034588143 ,-0.0060279337 ,,,,,,
-0.0034600000 ,-0.0060300000 ,,,,,,
-0.0034588143 ,-0.0060279337 ,,,,,,
-0.0034552582 ,-0.0060217361 ,,,,,,
-0.0034493340 ,-0.0060114115 ,,,,,,
-0.0034410458 ,-0.0059969670 ,,,,,,
-0.0034303992 ,-0.0059784125 ,,,,,,
-0.0034174017 ,-0.0059557607 ,,,,,,
-0.0034020620 ,-0.0059290271 ,,,,,,
-0.0033843907 ,-0.0058982300 ,,,,,,
-0.0033643999 ,-0.0058633906 ,,,,,,
-0.0033421034 ,-0.0058245327 ,,,,,,
-0.0033175163 ,-0.0057816830 ,,,,,,
-0.0032906555 ,-0.0057348708 ,,,,,,
-0.0032615396 ,-0.0056841282 ,,,,,,
-0.0032301883 ,-0.0056294900 ,,,,,,
-0.0031966232 ,-0.0055709936 ,,,,,,
-0.0031608673 ,-0.0055086791 ,,,,,,
-0.0031229451 ,-0.0054425893 ,,,,,,
-0.0030828826 ,-0.0053727693 ,,,,,,
-0.0030407072 ,-0.0052992672 ,,,,,,
-0.0029964479 ,-0.0052221332 ,,,,,,
-0.0029501350 ,-0.0051414202 ,,,,,,
-0.0029018002 ,-0.0050571835 ,,,,,,
-0.0028514766 ,-0.0049694809 ,,,,,,
-0.0027991988 ,-0.0048783725 ,,,,,,
-0.0027450026 ,-0.0047839206 ,,,,,,
-0.0026889250 ,-0.0046861901 ,,,,,,
-0.0026310046 ,-0.0045852480 ,,,,,,
-0.0025712811 ,-0.0044811633 ,,,,,,
-0.0025097953 ,-0.0043740075 ,,,,,,
-0.0024465895 ,-0.0042638539 ,,,,,,
-0.0023817068 ,-0.0041507781 ,,,,,,
-0.0023151919 ,-0.0040348576 ,,,,,,
-0.0022470902 ,-0.0039161717 ,,,,,,
-0.0021774486 ,-0.0037948020 ,,,,,,
-0.0021063145 ,-0.0036708314 ,,,,,,
-0.0020337370 ,-0.0035443451 ,,,,,,
-0.0019597656 ,-0.0034154296 ,,,,,,
-0.0018844511 ,-0.0032841734 ,,,,,,
-0.0018078450 ,-0.0031506663 ,,,,,,
-0.0017300000 ,-0.0030150000 ,,,,,,
-0.0016509693 ,-0.0028772673 ,,,,,,
-0.0015708071 ,-0.0027375627 ,,,,,,
-0.0014895684 ,-0.0025959819 ,,,,,,
-0.0014073088 ,-0.0024526220 ,,,,,,
-0.0013240847 ,-0.0023075811 ,,,,,,
-0.0012399531 ,-0.0021609587 ,,,,,,
-0.0011549717 ,-0.0020128554 ,,,,,,
-0.0010691988 ,-0.0018633725 ,,,,,,
-0.0009826931 ,-0.0017126125 ,,,,,,
-0.0008955139 ,-0.0015606788 ,,,,,,
-0.0008077210 ,-0.0014076755 ,,,,,,
-0.0007193745 ,-0.0012537075 ,,,,,,
-0.0006305349 ,-0.0010988802 ,,,,,,
-0.0005412632 ,-0.0009432998 ,,,,,,
-0.0004516206 ,-0.0007870729 ,,,,,,
-0.0003616685 ,-0.0006303066 ,,,,,,
-0.0002714685 ,-0.0004731083 ,,,,,,
-0.0001810824 ,-0.0003155858 ,,,,,,
-0.0000905722 ,-0.0001578470 ,,,,,,
0.0000000000 ,0.0000000000 ,,,,,,
